TEXT	TIME
我想没绿的发光的，可惜买不到了[哭][哭][哭]	10-07
前几年上市的垃圾股（蹭热点的伪科技）太多了如同沙子里找金子太难了，扭转A股颓势，	10-07
现在唱衰的都是踏空的，别酸了，别阴阳了，要么赶紧上车，要么好好看着，实在难受，就	10-07
能不能到8万亿一天[大笑][大笑]	10-07
你们要看那个股票我给你们截图有的股票是看不了的	10-07
以港股为鉴，10月8日A股开盘即收盘？	10-07
股神高筋携手百万资金节后强势归来，买什么呢[囧][囧][囧][囧]	10-07
今天依然保持上周及昨天的预测观点；到3500-3700左右震荡调整将是必然的，这	10-07
会出现开盘即收盘现象吗？东方财富、天风证券、国海证券、银之杰、安硕信息、赢时胜	10-07
百年不遇的大行情，砸锅卖铁继续干，错过在等10年	10-07
国企破净会是贯穿牛市的首尾	10-07
这次的目标是天空	10-07
快牛不可取	10-07
下周回调。别看上升时人声鼎沸，一旦下跌买盘无影无踪。	10-07
直接拉到4000点，然后稳住、盘整，开启缓慢的长牛之路。大幅度的回调，不会出现了	10-07
明天简单，开盘即收盘，下班！	10-07
明天开盘清空！	10-07
今天看港股没爆拉韭菜立马安慰收红盘就行不影响我们明天补涨开盘涨停[哭]	10-07
美元又起来了	10-07
疯了疯了，全疯了	10-07
不是这玩意，有什么用啊？#2024金融安全知识网络比拼#	10-07
感觉明天高开低走	10-07
躺着怎么割？全体起立！	10-07
呵呵，拭目以待	10-07
大家都吹着早盘要挂涨停板买实际都在想着挂涨停板出来[大笑]	10-07
大家很快就会清楚为什么这里叫A股[旺柴]	10-07
今天网络测试了吗[大笑][大笑][大笑]	10-07
有一位叫做当年明月的作家，在采访时候说过这么一段话：“我跟你说，二十六岁之前我不	10-07
大盘大涨8%，个个都开始自己当股神了，帮别人分析股票。	10-07
第二目标：上修到4000点	10-07
简单讲，人性，市场，结果都不变。一轮一轮的重复。	10-07
各位还记得自己说过回本就销户吗	10-07
被错杀的正宗金融科技鸿蒙概念股#炒股日记##强势机会##复盘记录##刷新纪录！两	10-07
金融消费科技周期低价绩优白马大家对号入座，牛市不需要任何技术，干就得了，#大摩：	10-07
延续上周涨势，恒生科技指数涨幅一度扩大超4%，半导体股涨势扩大，宏光半导体一度涨	10-07
除了恐惧还是恐惧	10-07
没啥劲。感觉动力不足	10-07
你别看大盘这么涨？很多股连前期大盘2900点的价位都没到，原因很简单，前期大盘跌	10-07
就是干#大摩：中国股市或再涨15%！如何应对？#	10-07
现在信息都是透明的新一代的也精明着若是明后大涨里面的老钱一定出来了或者说出多进少	10-07
2个星期，我的个股没有指数涨的多，	10-07
牛牛牛牛，牛气冲天	10-07
假期综合信息来看，看空的远大于看涨的，从交易心理学分析，下周必然上涨，守好仓位是	10-07
股票没有抛售，就不能说赚钱多少，如果大家都把股票换成钞票，不仅没有赚钱，还有亏损	10-07
首战即决战，一战定乾坤	10-07
明天开盘即下班，拿好筹码，不到4000点不出，后续回踩3500再入，目标5000	10-07
中兴微电子	10-07
优质股奥特佳，价格2.83，小米汽车概念股，上半年盈利6000多万，订单火爆，预	10-07
啦啦#大摩：中国股市或再涨15%！如何应对？#	10-07
兄弟们，有想开股指账户的吗	10-07
如果与外围市场比较的话～指数A或见能～攀四千点～～～有可能是必见攀上4000点～	10-07
欧盟对中国电动汽车加征关税，对行业及上市公司的影响有多大？	10-07
凡是扛过十年没破产的老股民，机会来了，不妨再扛个五年。显而易见，这五年的风险低多	10-07
8号你们会挂涨停价追吗	10-07
错过本轮牛市等15年[加油加油] A股成交量将突破8万～10万亿！原房地产池资金	10-07
至此，面对...	10-07
明天A股三大指数会一字涨停开盘吗？	10-07
关于断网你懂了吗？懂得都懂！	10-07
赢了会所ktv,输了工地icu	10-07
这也不发股票异常波动公告了？	10-07
年底回到3000点是有可能的，踏空的别上头	10-07
先看3419点	10-07
牛市板块轮动的一般规律，结合这一类被政策刺激的利好叠加，本轮牛市板块轮动一文读懂	10-03
10月首个交易日，港股迎来开门红。节前大涨行情仍在延续，港股三大股指集体冲高！	10-03
假期牛市信号可能有变？技术分析包含特斯拉、天然气、A50。	10-03
港股已经做出了棒样，怎么涨的就会怎么跌。节后高开跑路，回调后再折机行动，现在光大	10-03
按H反弹幅度计算，A沪至少应冲上3600~3700。	10-03
A股唯一一只没涨的股票001209洪兴股份！大盘大涨600点，它还在坑里没有跳出	10-03
汇率暴涨！我们成功了！	10-03
不健康	10-03
这才哪儿到哪儿啊，上次大盘涨停时你们见过吗？银行有多少流动性等着释放你们知道吗？	10-03
节后回调，牛市确实来了，但国家要的是慢牛，而不是疯牛	10-03
妖市，股东卖公司，散户买公司，开始表演[得意]	10-03
国庆后开盘，高开3580，低走3308	10-03
这会儿港股的回调有点大，不排除下午又要拉上去，A50的期货，表现良好！自定义参数	10-03
一支穿云箭，千军万马来相见;数风流人物，还看今朝-------[摊手]干[摊手]	10-03
港股大跌开启	10-03
我们的回调随时开始，谨慎退出吧	10-03
看看香港恒指，看来节前空仓太对啦[胜利][胜利][坏笑][坏笑]	10-03
开盘如果暴涨没进来的还敢买吗？不怕高位套牢？看港股跌下来也挺狠[大笑][大笑]	10-03
港股暴跌！	10-03
总体还是涨#中国资产狂飙！A50期货盘中涨超8%#	10-03
猜测一下，从8日-11日共涨250点，到3586附近	10-03
股谚云：第一次回档买。建议3000点附近买。	10-03
港股跌了	10-03
下周2800	10-03
今日港股开始回吐了	10-03
8号9号要降温，理智，冷静，不要冲	10-03
恒生科技暴跌7个点	10-03
恒生科技已经跌6个多，点了	10-03
急拉必须回撤。	10-03
拼命唱多，星期一让贪婪的人知道什么是股市，盈利不走甚至不会减仓的人。四天时间给了	10-03
新散是只看见吃肉没见过挨打，经过这一次应该就回归理性了，节后看热闹吧。	10-03
2015年上半年的老股民是有深刻体会的	10-03
强烈要求A股开市时间与工作日保持一致！！！！！！！！！！	10-03
炒作#中资券商全线爆发，港股涨疯了#	10-03
开盘千骨跌停	10-03
大家好好过节，好好消费，努力花钱，8号在战A股	10-03
说实话，放太久了，能不能像港股，放一天就够了！	10-03
3年大牛#中资券商全线爆发，港股涨疯了#	10-03
港股暴跌	10-03
港真的聪明，知道这几天有人心慌，去了港，谁让你们去港的，钱留着进大A，自己按耐不	10-03
周二怎么逃	10-03
完蛋了，开盘快跑	10-03
如果快速突破3700关口就前途无量#中国资产狂飙！A50期货盘中涨超8%#	10-03
兄弟姐妹们，速度上车，葛兰主力等会花十个亿拉涨停[鼓掌][鼓掌]	10-03
老韭菜亏怕了，你不到三千点我决不补仓。就算你涨到天上去我也认命了。	10-03
下周继续3000点保卫战	10-03
我感觉30号进去的，周二开盘要被埋[哭][哭][哭]	10-03
港股崩了，大家小心	10-03
凡人#中资券商全线爆发，港股涨疯了#	10-03
危险了	10-03
以史为鉴	10-03
8号我们冲高就跑，兄弟们，回本就行，盯着我们的钱袋子	10-03
周二看谁跑得快	10-03
下周开盘暴跌	10-03
港股快速跳水，恒生科技指数跌6%，内房股板块大跌11%收割季节	10-03
创记录	10-03
开盘涨停	10-03
能全程参与了这轮上涨的人里，我敢说95%的人都是套牢的人，这里面至少75%的人没	10-03
看多不做多#股民4天人均赚4.7万，投资者开户爆了#	10-03
港股震荡，节后准备落袋为安的好[大笑]	10-03
涨停#中资券商全线爆发，港股涨疯了#	10-03
下周一会有一定的抛压盘，也是个回调加仓的窗口[想一下]	10-03
都注意安全那谁亏呢	10-03
现在你们还着急开盘吗？？？哈哈一个个都上头了，跌起来也是5-8个的幅度跌回去，说	10-03
券商不倒，牛市可保。券商一倒，撒丫子跑。	10-03
最近两年，在中国，无论做什么投资，干什么行业，都不如炒股。现在看行情，4000点	10-03
瞬息万变的资本市场放长假	10-03
玩钱的游戏，必须要有规则不管是什么“叫法”，其实你做的事都是一样的，这一点要清楚	10-03
举全世界之力利好大A！	10-03
的就知道不能留股过节。这7天世界都乱套了	10-03
恒生科技已经跌6个多点了	10-03
见证历史	10-03
李大霄：2689点是A股的重要底部！	10-03
就是一个超跌反弹	10-03
周二长阳收盘吸引场外资金，然后然后……[大笑]	10-03
这个股市跟新能源车一样，一旦燃起来了根本扑不灭，只有等他继续烧！	09-30
今日虽然全线大涨了，但是主力净流出357亿，这耐人寻味！很多涨停的个股主力也是大	09-30
真疯狂啊	09-30
新手入坑准备了一百个买那个#炒股日记#	09-30
10月份4000点稳了！年底6000点稳稳的！这浪己经起来，有钱能使鬼推磨！资金	09-30
历史天量	09-30
今天我把仓位打满了，节后空仓的跟上，速度	09-30
近期大盘走势不仅是纠错，更是对看空股市、唱衰中国经济的强有力的回击。士可鼓不可泄	09-30
请问一下，现在空头还有多少空单？	09-30
沪深300上涨5个点不是会熔断吗？为啥没有熔断啊	09-30
天量见天价，多空分歧太大，大概率又到阶段波峰，这个位置又要震荡很久了，但中长期应	09-30
我说牛市要来了，要抵押房子贷款去买股，房东却不肯	09-30
祝祖国繁荣昌盛！	09-30
轻松突破六千点。最终达到15000点。	09-30
看来前阵出的国产游戏大作“黑神话·勿空“是拉升的预兆啊。[旺柴]	09-30
目标3100上下20点，过了，就看3350了	09-30
大A加油	09-30
还差6万白回本#股民4天人均赚4.7万，投资者开户爆了#	09-30
昨天预期的分歧还是来了，太一致太疯狂了。	09-30
本轮大涨，已经走出反转行情，节后还会上涨到3700或者更高，之后会横盘震荡下行后	09-30
全体起立，明天上证涨停！[干杯]	09-30
多数散户还在解套的路上[呲牙]	09-30
牛短熊长。	09-30
回了点点，终于可以过一个愉快的国庆了	09-30
买国有资产低位股，不要买前面爆炒的，哪怕后面掉下来也只是把盈利还回去。	09-30
几天赚了40多个点了	09-30
老虎不发威，你当我是病猫？	09-30
成交量太大了。	09-30
全体起立	09-30
建议假期开市[大笑][大笑][大笑]	09-30
开盘买进就赚，一点技术含量都没有[加油]	09-30
90度角	09-30
下个月4000点见啦，这个涨法2天就干上去啦	09-30
不是我看空，而是这种没有实际躁动让我这颗小韭菜怎敢冒头？大佬们你们玩好，我就不上	09-30
历史天量啊！	09-30
已经天量了，留下的发财！	09-30
3358点，短期到顶，a浪结束，注意风险	09-30
已经抄底的，10元以下的，3000点解套的，不要动！不要动！不要动！牛市来了都会	09-30
你们要去哪里找妖股，目前遍地都是，随便买	09-30
拉爆好多资金在进出	09-30
那些做空自己国家的注意安全了。	09-30
太夸张拉	09-30
今天的尾盘下杀就很快，不过很快被接起来了，难道这是节后的预演[大笑][大笑][大	09-30
别人都在赚钱！我在回本的路上，悲哀[哭]	09-30
如果说这个是假象，你们会不会很害怕？	09-30
龙头哥十倍之旅	09-30
这波不要买垃圾股，看看盘后这几个减持公告…	09-30
沪指上1万点，相信99%的都会好爱中国。	09-30
有国庆这7天的发酵，看吧，仍然不会散场	09-30
熬一年，爽4天，心脏有点吃不消了。	09-30
